Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-11-01,MD,146145,39114,45026.0,30801.0,2810.0,,,,6792.0,21602.0,30801.0,93742.0,21602,4152.0,1800.0,1677.0,467.0,152.0,,,,45.0,11.0,467.0,3674.0,11.0
2020-11-01,ME,6715,4758,1003.0,,135.0,16.0,4.0,46.0,178.0,575.0,232.0,5468.0,1015,147.0,132.0,4.0,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,123.0,23.0
2020-11-01,MI,197406,107353,31383.0,,3589.0,987.0,,11598.0,11605.0,30891.0,12775.0,127790.0,56841,7699.0,4343.0,2744.0,,95.0,25.0,,109.0,160.0,223.0,182.0,6288.0,1229.0
2020-11-01,MN,150672,84081,19765.0,19043.0,7181.0,1345.0,180.0,1675.0,2159.0,15243.0,19043.0,116386.0,15243,2475.0,1958.0,211.0,106.0,112.0,44.0,2.0,14.0,6.0,22.0,106.0,2347.0,22.0
2020-11-01,MO,185535,95291,20984.0,,1538.0,398.0,19.0,56.0,4416.0,62841.0,9221.0,95624.0,80690,3026.0,1598.0,509.0,,21.0,3.0,0.0,0.0,43.0,852.0,75.0,1901.0,1049.0
2020-11-01,MP,96,,,,,,,,,96.0,,,,2.0,,,,,,,,,2.0,,,
2020-11-01,MS,120160,46854,44643.0,3364.0,446.0,1358.0,,,6392.0,17443.0,3364.0,76128.0,41008,3334.0,1561.0,1507.0,42.0,8.0,86.0,,,47.0,97.0,42.0,2766.0,540.0
2020-11-01,MT,33495,13013,118.0,,69.0,3699.0,,,910.0,15686.0,579.0,13972.0,18944,376.0,107.0,,,,69.0,,,,200.0,,,
2020-11-01,NC,276692,133455,50592.0,,4123.0,3780.0,363.0,,31489.0,52890.0,54989.0,129191.0,92512,4383.0,2567.0,1228.0,,50.0,58.0,7.0,,267.0,206.0,344.0,3509.0,530.0
2020-11-01,ND,45043,24629,1718.0,,644.0,1954.0,,590.0,103.0,15405.0,,,45043,400.0,,,,,,,,,400.0,,,400.0
2020-11-01,NE,70732,41710,2888.0,,1722.0,600.0,97.0,,2299.0,21416.0,14231.0,32301.0,24200,652.0,499.0,41.0,,18.0,13.0,0.0,,15.0,66.0,105.0,409.0,138.0
2020-11-01,NH,11214,7348,420.0,1228.0,299.0,15.0,6.0,107.0,163.0,0.0,1228.0,27834.0,0,483.0,428.0,9.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,1363.0,0.0
2020-11-01,NJ,239629,61927,23902.0,47345.0,7812.0,,,,20367.0,78276.0,47345.0,114008.0,78276,16354.0,8750.0,2873.0,3225.0,887.0,,,,315.0,304.0,3225.0,12825.0,304.0
2020-11-01,NM,47232,6565,784.0,20465.0,382.0,10499.0,,,,8537.0,20465.0,18230.0,8537,1026.0,239.0,11.0,262.0,5.0,459.0,,,,50.0,262.0,714.0,50.0
2020-11-01,NV,101479,23038,6103.0,33271.0,5658.0,403.0,,,7671.0,25335.0,33271.0,42873.0,25335,1781.0,635.0,151.0,304.0,149.0,13.0,,,5.0,524.0,304.0,953.0,524.0
2020-11-01,NY,509735,,,,,,,,,509735.0,,,509735,33814.0,10185.0,7913.0,8153.0,2129.0,,,,2251.0,3183.0,8153.0,22478.0,3183.0
2020-11-01,OH,219000,128953,35495.0,,4683.0,266.0,254.0,6477.0,13230.0,29642.0,11317.0,153191.0,54492,5303.0,4109.0,903.0,,50.0,4.0,3.0,77.0,38.0,119.0,115.0,4989.0,199.0
2020-11-01,OK,124111,72059,8401.0,,3355.0,12293.0,,,4805.0,23198.0,18273.0,76202.0,29636,1345.0,979.0,81.0,,25.0,118.0,,,42.0,100.0,81.0,1069.0,195.0
2020-11-01,OR,45429,19329,1426.0,,1216.0,1057.0,667.0,876.0,14425.0,6433.0,16413.0,22530.0,6486,691.0,452.0,17.0,,20.0,13.0,7.0,15.0,73.0,94.0,88.0,469.0,134.0
2020-11-01,PA,209936,86635,25211.0,,4235.0,,,,2180.0,91675.0,16954.0,55861.0,137121,8817.0,6479.0,1728.0,,173.0,,,,404.0,33.0,497.0,8287.0,33.0
2020-11-01,PR,66661,,,,,,,,,66661.0,,,,832.0,,,,,,,,,832.0,,,
2020-11-01,RI,32874,10051,2865.0,10654.0,448.0,93.0,0.0,221.0,399.0,8143.0,10654.0,14077.0,8143,1201.0,784.0,62.0,110.0,14.0,1.0,0.0,0.0,0.0,230.0,110.0,861.0,230.0
2020-11-01,SC,178023,74106,44378.0,,1695.0,,,,13064.0,44780.0,13114.0,98181.0,66728,3936.0,1943.0,1317.0,,27.0,,,,100.0,549.0,120.0,2844.0,972.0
2020-11-01,SD,47324,30897,1520.0,2055.0,885.0,5967.0,,,1081.0,4919.0,2055.0,40350.0,4919,437.0,315.0,4.0,6.0,7.0,72.0,,,5.0,28.0,6.0,403.0,28.0
2020-11-01,TN,261426,149853,43013.0,,2264.0,326.0,188.0,,27957.0,37825.0,27944.0,175218.0,58264,3353.0,2338.0,798.0,,27.0,4.0,3.0,,133.0,50.0,165.0,3110.0,78.0
2020-11-01,TX,904855,17595,9533.0,22986.0,847.0,,,,273.0,853621.0,22986.0,28248.0,853621,18077.0,5626.0,1949.0,9925.0,326.0,,,,96.0,155.0,9925.0,7997.0,155.0
2020-11-01,UT,116510,62754,1978.0,32497.0,2511.0,1747.0,3868.0,,11496.0,11384.0,32497.0,72629.0,11384,614.0,348.0,8.0,125.0,28.0,40.0,28.0,,45.0,32.0,125.0,457.0,32.0
2020-11-01,VA,182392,59448,35497.0,39787.0,5606.0,226.0,,1648.0,4273.0,35907.0,39787.0,106698.0,35907,3655.0,2021.0,974.0,330.0,159.0,7.0,,7.0,48.0,109.0,330.0,3216.0,109.0
2020-11-01,VI,1376,,,,,,,,,1376.0,,,1376,21.0,,,,,,,,,21.0,,,21.0
2020-11-01,VT,2196,1800,203.0,,74.0,2.0,,,52.0,65.0,69.0,1900.0,227,58.0,55.0,,,2.0,,,,1.0,0.0,0.0,58.0,0.0
2020-11-01,WA,108315,30520,4210.0,27990.0,3631.0,1147.0,1644.0,1874.0,1300.0,35999.0,27990.0,44326.0,35999,2366.0,1599.0,71.0,329.0,166.0,60.0,39.0,28.0,42.0,32.0,329.0,2005.0,32.0
2020-11-01,WI,241423,177759,17861.0,,5111.0,3055.0,,,15788.0,21849.0,31047.0,171294.0,39082,2110.0,1696.0,259.0,,47.0,26.0,,,37.0,45.0,185.0,1850.0,75.0
2020-11-01,WV,24883,18508,1086.0,,,,,,5289.0,0.0,,,,457.0,372.0,14.0,,,,,,71.0,0.0,,,
2020-11-01,WY,13723,7576,116.0,1350.0,81.0,849.0,46.0,,523.0,3178.0,1350.0,9191.0,3178,87.0,53.0,1.0,3.0,1.0,17.0,,,0.0,14.0,3.0,70.0,14.0
2020-10-28,AK,15155,4738,549.0,,647.0,3262.0,598.0,734.0,615.0,4012.0,1042.0,7616.0,6497,71.0,25.0,3.0,,7.0,24.0,7.0,1.0,1.0,3.0,1.0,61.0,9.0
2020-10-28,AL,187706,57272,37465.0,,625.0,,,,15830.0,76514.0,8276.0,76982.0,102448,2911.0,1519.0,1028.0,,9.0,,,,74.0,281.0,76.0,2301.0,534.0
2020-10-28,AR,108640,64858,21945.0,,1195.0,303.0,2498.0,811.0,6409.0,10621.0,17165.0,91474.0,1,1875.0,1228.0,344.0,,19.0,4.0,46.0,8.0,79.0,147.0,93.0,1782.0,1.0
2020-10-28,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,AZ,241165,63265,7436.0,74012.0,2675.0,14175.0,,,8266.0,71336.0,74012.0,95817.0,71336,5905.0,2505.0,183.0,1779.0,67.0,631.0,,,100.0,640.0,1779.0,3486.0,640.0
2020-10-28,CA,908713,112941,27109.0,392284.0,35763.0,1828.0,3417.0,7309.0,62397.0,265665.0,392284.0,250764.0,265665,17475.0,5197.0,1288.0,8407.0,2028.0,57.0,81.0,138.0,83.0,196.0,8407.0,8872.0,196.0
2020-10-28,CO,100208,38980,3627.0,35864.0,1763.0,541.0,380.0,1513.0,1002.0,16524.0,35864.0,47806.0,16538,2094.0,1299.0,124.0,487.0,60.0,12.0,5.0,48.0,12.0,41.0,487.0,1560.0,47.0
2020-10-28,CT,69127,23360,8210.0,13305.0,968.0,75.0,,596.0,1115.0,21498.0,13305.0,34324.0,21498,4604.0,3363.0,674.0,410.0,50.0,2.0,,39.0,22.0,44.0,410.0,4150.0,44.0
2020-10-28,DC,16973,3832,8414.0,,280.0,39.0,45.0,,4247.0,116.0,4220.0,11296.0,1457,644.0,67.0,482.0,81.0,8.0,,,,0.0,6.0,81.0,557.0,6.0
2020-10-28,DE,24392,9596,6337.0,5264.0,344.0,,,,1124.0,1727.0,5264.0,17401.0,1727,688.0,445.0,180.0,49.0,1.0,,,,12.0,1.0,49.0,638.0,1.0
2020-10-28,FL,790426,218917,112434.0,228810.0,,,,,52806.0,177459.0,228810.0,340796.0,220820,16775.0,8212.0,2998.0,4241.0,,,,,663.0,661.0,4241.0,11096.0,1438.0
2020-10-28,GA,355025,123679,96677.0,45521.0,6071.0,181.0,333.0,,9137.0,73426.0,45521.0,201104.0,108400,7876.0,4007.0,3155.0,472.0,139.0,8.0,6.0,,18.0,71.0,472.0,7322.0,82.0
2020-10-28,GU,4466,293,,,1107.0,,2379.0,,275.0,412.0,,,,77.0,,,,,,,,,77.0,,,77.0
2020-10-28,HI,14834,1299,206.0,,3170.0,,3918.0,,314.0,5927.0,,,,213.0,20.0,5.0,,119.0,,55.0,,5.0,9.0,,,
2020-10-28,IA,123040,88895,6006.0,,3603.0,888.0,824.0,,1201.0,21623.0,13214.0,86492.0,20421,1684.0,1369.0,57.0,,30.0,5.0,12.0,,8.0,199.0,81.0,1389.0,217.0
2020-10-28,ID,61785,33279,475.0,,426.0,914.0,155.0,0.0,5762.0,20774.0,9139.0,24546.0,28099,599.0,563.0,5.0,,4.0,12.0,,,13.0,2.0,80.0,517.0,2.0
2020-10-28,IL,393808,125937,47641.0,91814.0,8196.0,477.0,572.0,,13700.0,105471.0,91814.0,196523.0,105471,9889.0,4826.0,2321.0,1835.0,394.0,13.0,10.0,,50.0,440.0,1835.0,7614.0,170.0
2020-10-28,IN,169112,99145,14127.0,,2052.0,,,,22606.0,31182.0,13452.0,68672.0,86988,4227.0,2682.0,476.0,,22.0,,,,540.0,507.0,101.0,1999.0,2127.0
2020-10-28,KS,82045,55775,5178.0,,1763.0,593.0,,,4775.0,13961.0,17872.0,45116.0,19057,1007.0,726.0,103.0,,18.0,12.0,,,68.0,80.0,119.0,768.0,120.0
2020-10-28,KY,101494,63260,8854.0,,516.0,242.0,101.0,4572.0,,23949.0,7185.0,69259.0,25050,1442.0,1128.0,161.0,,11.0,,,39.0,,103.0,42.0,1248.0,152.0
2020-10-28,LA,185822,73588,64688.0,,9425.0,500.0,202.0,,15988.0,21431.0,,,185822,5890.0,3026.0,2563.0,,39.0,6.0,7.0,,26.0,223.0,159.0,5430.0,301.0
2020-10-28,MA,154218,49459,13701.0,37215.0,3582.0,,,,10556.0,39705.0,37215.0,77298.0,39705,9924.0,7506.0,783.0,682.0,243.0,,,,653.0,57.0,682.0,9185.0,57.0
2020-10-28,MD,142425,37775,44035.0,30054.0,2730.0,,,,6628.0,21203.0,30054.0,91168.0,21203,4115.0,1770.0,1671.0,466.0,152.0,,,,44.0,12.0,466.0,3637.0,12.0
2020-10-28,ME,6387,4485,997.0,,132.0,16.0,4.0,38.0,169.0,546.0,228.0,5191.0,968,146.0,132.0,4.0,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,123.0,22.0
2020-10-28,MI,185934,100222,30684.0,,3455.0,929.0,,11121.0,10983.0,28540.0,12247.0,120096.0,53591,7606.0,4273.0,2737.0,,93.0,24.0,,109.0,156.0,214.0,180.0,6216.0,1210.0
2020-10-28,MN,139444,76516,19176.0,18450.0,6848.0,1251.0,166.0,1620.0,2039.0,13378.0,18450.0,107616.0,13378,2387.0,1889.0,206.0,105.0,107.0,42.0,2.0,13.0,6.0,17.0,105.0,2265.0,17.0
2020-10-28,MO,174632,89499,20310.0,,1484.0,367.0,17.0,192.0,4174.0,58589.0,8958.0,90564.0,75110,2870.0,1506.0,505.0,,22.0,2.0,0.0,0.0,43.0,792.0,73.0,1812.0,983.0
2020-10-28,MP,92,,,,,,,,,92.0,,,,2.0,,,,,,,,,2.0,,,
2020-10-28,MS,117617,45450,43873.0,3300.0,444.0,1339.0,,,6313.0,16898.0,3300.0,74075.0,40242,3302.0,1539.0,1500.0,42.0,8.0,86.0,,,46.0,81.0,42.0,2748.0,512.0
2020-10-28,MT,29966,11833,109.0,,68.0,3531.0,,,740.0,13685.0,557.0,13024.0,16385,325.0,107.0,,,,69.0,,,,149.0,,,
2020-10-28,NC,266136,127308,48692.0,,3950.0,3637.0,354.0,,30503.0,51692.0,53795.0,123271.0,89070,4245.0,2466.0,1206.0,,50.0,56.0,7.0,,254.0,206.0,333.0,3400.0,512.0
2020-10-28,ND,39907,22235,1626.0,,568.0,1797.0,,547.0,85.0,13049.0,,,39907,378.0,,,,,,,,,378.0,,,378.0
2020-10-28,NE,66545,40460,2863.0,,1705.0,584.0,97.0,,2255.0,18581.0,14010.0,31305.0,21230,628.0,489.0,41.0,,18.0,13.0,0.0,,15.0,52.0,103.0,404.0,121.0
2020-10-28,NH,10641,7046,414.0,1196.0,287.0,,,,285.0,1413.0,1196.0,8032.0,1413,478.0,427.0,9.0,14.0,4.0,,,,1.0,23.0,14.0,441.0,23.0
2020-10-28,NJ,232997,59954,23346.0,45541.0,7602.0,,,,19178.0,77376.0,45541.0,110080.0,77376,16324.0,8699.0,2865.0,3213.0,885.0,,,,308.0,354.0,3213.0,12757.0,354.0
2020-10-28,NM,43826,6218,727.0,19270.0,341.0,10053.0,,,,7217.0,19270.0,17339.0,7217,991.0,239.0,11.0,262.0,5.0,459.0,,,,15.0,262.0,714.0,15.0
2020-10-28,NV,97479,21968,5954.0,32564.0,5508.0,383.0,,,7175.0,23927.0,32564.0,40988.0,23927,1766.0,628.0,147.0,304.0,148.0,12.0,,,5.0,522.0,304.0,940.0,522.0
2020-10-28,NY,500677,,,,,,,,,500677.0,,,500677,33747.0,10155.0,7902.0,8142.0,2128.0,,,,2246.0,3174.0,8142.0,22431.0,3174.0
2020-10-28,OH,205347,120697,34469.0,,4480.0,244.0,249.0,6200.0,12512.0,26496.0,10983.0,145093.0,49271,5256.0,4070.0,899.0,,50.0,4.0,3.0,77.0,37.0,116.0,114.0,4952.0,190.0
2020-10-28,OK,116736,67804,8036.0,,3273.0,11459.0,,,4584.0,21580.0,17450.0,71241.0,28045,1249.0,901.0,80.0,,25.0,113.0,,,39.0,91.0,78.0,994.0,177.0
2020-10-28,OR,43288,18749,1396.0,,1188.0,1037.0,658.0,859.0,14124.0,5277.0,16065.0,21936.0,5287,671.0,449.0,17.0,,20.0,13.0,7.0,14.0,73.0,78.0,88.0,465.0,118.0
2020-10-28,PA,200674,82223,24425.0,,4017.0,,,,2044.0,87965.0,16234.0,53590.0,130850,8718.0,6337.0,1716.0,,172.0,,,,400.0,93.0,493.0,8132.0,93.0
2020-10-28,PR,63587,,,,,,,,,63587.0,,,,813.0,,,,,,,,,813.0,,,
2020-10-28,RI,31944,10051,2865.0,10654.0,448.0,93.0,0.0,221.0,399.0,7213.0,10654.0,14077.0,7213,1192.0,784.0,62.0,110.0,14.0,1.0,0.0,0.0,0.0,221.0,110.0,861.0,221.0
2020-10-28,SC,173491,71689,43616.0,,1658.0,,,,12442.0,44086.0,12899.0,95316.0,65276,3876.0,1902.0,1307.0,,27.0,,,,97.0,543.0,118.0,2800.0,958.0
2020-10-28,SD,42000,27245,1464.0,1923.0,867.0,5309.0,,,996.0,4196.0,1923.0,35881.0,4196,384.0,271.0,4.0,6.0,7.0,66.0,,,5.0,25.0,6.0,353.0,25.0
2020-10-28,TN,254220,145295,42260.0,,2196.0,318.0,183.0,,27560.0,36408.0,27643.0,170768.0,55809,3241.0,2247.0,791.0,,27.0,4.0,3.0,,130.0,39.0,160.0,3012.0,69.0
2020-10-28,TX,879994,17165,9392.0,22518.0,833.0,,,,259.0,829827.0,22518.0,27649.0,829827,17700.0,5375.0,1908.0,9672.0,318.0,,,,92.0,335.0,9672.0,7693.0,335.0
2020-10-28,UT,108803,58107,1866.0,30881.0,2333.0,1646.0,3628.0,,10866.0,10502.0,30881.0,67420.0,10502,588.0,332.0,8.0,120.0,27.0,39.0,28.0,,43.0,31.0,120.0,437.0,31.0
2020-10-28,VA,176754,56769,34680.0,39020.0,5439.0,219.0,,1564.0,4157.0,34906.0,39020.0,102828.0,34906,3616.0,1998.0,965.0,328.0,159.0,7.0,,6.0,48.0,105.0,328.0,3183.0,105.0
2020-10-28,VI,1353,,,,,,,,,1353.0,,,1353,21.0,,,,,,,,,21.0,,,21.0
2020-10-28,VT,2120,1700,203.0,,73.0,2.0,,,49.0,93.0,66.0,1900.0,154,58.0,55.0,,,2.0,,,,1.0,0.0,0.0,58.0,0.0
2020-10-28,WA,104743,29290,4063.0,27408.0,3499.0,1108.0,1619.0,1802.0,1286.0,34668.0,27408.0,42667.0,34668,2353.0,1590.0,71.0,330.0,165.0,58.0,39.0,29.0,42.0,29.0,330.0,1994.0,29.0
2020-10-28,WI,221559,162534,16748.0,,4749.0,2798.0,,,14783.0,19947.0,29463.0,156812.0,35284,1943.0,1546.0,255.0,,46.0,25.0,,,34.0,37.0,182.0,1697.0,64.0
2020-10-28,WV,23064,17477,1057.0,,,,,,4530.0,0.0,,,,436.0,359.0,14.0,,,,,,63.0,0.0,,,
2020-10-28,WY,12146,6790,113.0,1244.0,72.0,771.0,41.0,,483.0,2639.0,1244.0,8270.0,2639,77.0,43.0,1.0,2.0,1.0,15.0,,,15.0,15.0,2.0,60.0,15.0
2020-10-25,AK,14064,4547,532.0,,627.0,3071.0,579.0,662.0,531.0,3515.0,1023.0,7371.0,5670,68.0,25.0,3.0,,7.0,24.0,7.0,0.0,0.0,2.0,1.0,61.0,6.0
2020-10-25,AL,184355,56269,37070.0,,600.0,,,,15188.0,75228.0,8194.0,75783.0,100378,2866.0,1498.0,1021.0,,8.0,,,,73.0,266.0,76.0,2275.0,515.0
2020-10-25,AR,106115,62820,21435.0,,1167.0,294.0,2440.0,790.0,6260.0,10909.0,16872.0,89242.0,1,1812.0,1168.0,338.0,,19.0,4.0,46.0,8.0,79.0,150.0,92.0,1720.0,0.0
2020-10-25,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,AZ,238163,62481,7371.0,73175.0,2644.0,14015.0,,,8220.0,70257.0,73175.0,94731.0,70257,5874.0,2489.0,181.0,1772.0,67.0,625.0,,,101.0,639.0,1772.0,3463.0,639.0
2020-10-25,CA,898029,110436,26688.0,385597.0,35143.0,1798.0,3369.0,7146.0,61309.0,266543.0,385597.0,245889.0,266543,17345.0,5137.0,1277.0,8296.0,2013.0,56.0,80.0,131.0,83.0,272.0,8296.0,8777.0,272.0
2020-10-25,CO,95089,37446,3518.0,34555.0,1711.0,522.0,361.0,1464.0,988.0,14510.0,34555.0,46010.0,14524,2076.0,1286.0,124.0,485.0,60.0,12.0,5.0,48.0,13.0,39.0,485.0,1548.0,43.0
2020-10-25,CT,66052,22435,7983.0,12662.0,939.0,72.0,,568.0,1014.0,20379.0,12662.0,33011.0,20379,4577.0,3348.0,670.0,405.0,50.0,2.0,,37.0,22.0,43.0,405.0,4129.0,43.0
2020-10-25,DC,16767,3768,8319.0,,275.0,38.0,45.0,,4181.0,141.0,4158.0,11146.0,1463,642.0,67.0,480.0,81.0,8.0,,,,0.0,6.0,81.0,555.0,6.0
2020-10-25,DE,23961,9364,6243.0,5191.0,333.0,,,,1103.0,1727.0,5191.0,17043.0,1727,681.0,440.0,178.0,49.0,1.0,,,,12.0,1.0,49.0,631.0,1.0
2020-10-25,FL,778636,214109,111330.0,224681.0,,,,,52055.0,176461.0,224681.0,334346.0,219609,16632.0,8126.0,2971.0,4215.0,,,,,661.0,659.0,4215.0,10991.0,1426.0
2020-10-25,GA,350923,120409,94841.0,44981.0,5954.0,183.0,332.0,,9083.0,75140.0,44981.0,196549.0,109393,7809.0,3964.0,3138.0,464.0,139.0,8.0,6.0,,17.0,73.0,464.0,7265.0,80.0
2020-10-25,GU,4216,285,,,1036.0,,2194.0,,259.0,442.0,,,,71.0,,,,,,,,,71.0,,,71.0
2020-10-25,HI,14672,1299,206.0,,3170.0,,3918.0,,314.0,5765.0,,,,212.0,20.0,5.0,,119.0,,55.0,,5.0,8.0,,,
2020-10-25,IA,117552,84564,5792.0,,3475.0,888.0,824.0,,1158.0,20851.0,12742.0,82247.0,20851,1635.0,1325.0,57.0,,31.0,5.0,13.0,,8.0,195.0,77.0,1342.0,215.0
2020-10-25,ID,59344,31952,465.0,,418.0,892.0,149.0,0.0,5593.0,19875.0,8930.0,23507.0,26906,573.0,530.0,4.0,,4.0,9.0,,,10.0,16.0,75.0,482.0,16.0
2020-10-25,IL,378969,120359,46459.0,89491.0,7950.0,458.0,567.0,,13150.0,100535.0,89491.0,188943.0,100535,9775.0,4743.0,2309.0,1827.0,394.0,13.0,10.0,,49.0,430.0,1827.0,7518.0,160.0
2020-10-25,IN,162607,93614,13718.0,,1968.0,,,,21850.0,31457.0,13036.0,65036.0,84535,4130.0,2597.0,469.0,,22.0,,,,531.0,511.0,99.0,1946.0,2085.0
2020-10-25,KS,76230,51672,4954.0,,1677.0,562.0,,,4490.0,12875.0,17106.0,41649.0,17475,975.0,703.0,101.0,,18.0,11.0,,,67.0,75.0,118.0,745.0,112.0
2020-10-25,KY,96942,60429,8577.0,,516.0,232.0,104.0,4393.0,,22691.0,6992.0,66537.0,23413,1407.0,1105.0,156.0,,12.0,,,38.0,,96.0,42.0,1221.0,145.0
2020-10-25,LA,183575,71281,63549.0,,9184.0,485.0,200.0,,15725.0,23151.0,,,183575,5837.0,2965.0,2535.0,,39.0,6.0,7.0,,27.0,258.0,156.0,5332.0,349.0
2020-10-25,MA,150565,48189,13509.0,36234.0,3490.0,,,,10302.0,38841.0,36234.0,75490.0,38841,9864.0,7465.0,777.0,676.0,242.0,,,,649.0,139.0,676.0,9133.0,139.0
2020-10-25,MD,140279,37023,43513.0,29634.0,2687.0,,,,6520.0,20902.0,29634.0,89743.0,20902,4096.0,1760.0,1661.0,465.0,152.0,,,,46.0,12.0,465.0,3619.0,12.0
2020-10-25,ME,6201,4330,995.0,,128.0,15.0,3.0,36.0,165.0,529.0,224.0,5045.0,932,146.0,132.0,4.0,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,123.0,22.0
2020-10-25,MI,175612,93572,30058.0,,3325.0,870.0,,10678.0,10539.0,26570.0,12642.0,112198.0,50772,7522.0,4200.0,2735.0,,93.0,24.0,,107.0,153.0,210.0,215.0,6176.0,1131.0
2020-10-25,MN,133802,72414,18854.0,18106.0,6618.0,1202.0,162.0,1589.0,1998.0,12859.0,18106.0,102837.0,12859,2349.0,1853.0,206.0,104.0,106.0,42.0,2.0,12.0,6.0,18.0,104.0,2227.0,18.0
2020-10-25,MO,169495,86459,19967.0,,1441.0,373.0,17.0,186.0,4068.0,56984.0,8830.0,87866.0,72799,2805.0,1469.0,502.0,,22.0,2.0,0.0,0.0,43.0,767.0,72.0,1778.0,953.0
2020-10-25,MP,88,,,,,,,,,88.0,,,,2.0,,,,,,,,,2.0,,,
2020-10-25,MS,115088,44107,43199.0,3242.0,438.0,1329.0,,,6240.0,16533.0,3242.0,72210.0,39636,3255.0,1512.0,1484.0,42.0,8.0,86.0,,,44.0,79.0,42.0,2715.0,498.0
2020-10-25,MT,27880,11352,108.0,,66.0,3465.0,,,751.0,12138.0,550.0,12598.0,14732,297.0,107.0,,,,69.0,,,,121.0,,,
2020-10-25,NC,260099,123935,47548.0,,3848.0,3520.0,351.0,,29899.0,50998.0,53038.0,119848.0,87213,4157.0,2408.0,1184.0,,50.0,56.0,7.0,,249.0,203.0,323.0,3331.0,503.0
2020-10-25,ND,37719,21079,1594.0,,541.0,1732.0,,525.0,80.0,12168.0,,,37719,345.0,,,,,,,,,345.0,,,345.0
2020-10-25,NE,63797,38900,2800.0,,1700.0,569.0,94.0,,2200.0,17534.0,13700.0,30000.0,20097,596.0,466.0,41.0,,18.0,13.0,0.0,,15.0,43.0,104.0,390.0,102.0
2020-10-25,NH,10328,6805,408.0,1184.0,283.0,,,,284.0,1364.0,1184.0,7780.0,1364,473.0,424.0,9.0,14.0,4.0,,,,1.0,21.0,14.0,438.0,21.0
2020-10-25,NJ,228468,58810,23043.0,44332.0,7442.0,,,,18520.0,76321.0,44332.0,107815.0,76321,16285.0,8699.0,2865.0,3213.0,885.0,,,,308.0,315.0,3213.0,12757.0,315.0
2020-10-25,NM,41863,5994,711.0,18562.0,339.0,9879.0,,,,6378.0,18562.0,16923.0,6378,967.0,228.0,10.0,242.0,4.0,451.0,,,,32.0,242.0,693.0,32.0
2020-10-25,NV,95703,21445,5814.0,31776.0,5377.0,377.0,,,7187.0,23727.0,31776.0,40200.0,23727,1748.0,621.0,146.0,299.0,148.0,11.0,,,5.0,518.0,299.0,931.0,518.0
2020-10-25,NY,495464,,,,,,,,,495464.0,,,495464,33699.0,10136.0,7898.0,8136.0,2123.0,,,,2244.0,3162.0,8136.0,22401.0,3162.0
2020-10-25,OH,198115,115934,33853.0,,4374.0,235.0,239.0,6029.0,12166.0,25285.0,10785.0,140262.0,47068,5206.0,4033.0,895.0,,50.0,4.0,3.0,77.0,37.0,107.0,114.0,4917.0,175.0
2020-10-25,OK,116736,67804,8036.0,,3273.0,11459.0,,,4584.0,21580.0,17450.0,71241.0,28045,1249.0,901.0,80.0,,25.0,113.0,,,39.0,91.0,78.0,994.0,177.0
2020-10-25,OR,42101,17895,1363.0,,1141.0,999.0,646.0,818.0,13477.0,5762.0,15358.0,20912.0,5831,653.0,437.0,13.0,,20.0,12.0,7.0,13.0,70.0,81.0,85.0,449.0,119.0
2020-10-25,PA,194288,79280,23772.0,,3838.0,,,,1969.0,85429.0,15672.0,51994.0,126622,8666.0,6337.0,1716.0,,172.0,,,,400.0,41.0,493.0,8132.0,41.0
2020-10-25,PR,62503,,,,,,,,,62503.0,,,,801.0,,,,,,,,,801.0,,,
2020-10-25,RI,30118,9206,2734.0,10015.0,420.0,86.0,0.0,204.0,364.0,7089.0,10015.0,13014.0,7089,1177.0,770.0,58.0,108.0,13.0,1.0,0.0,0.0,0.0,227.0,108.0,842.0,227.0
2020-10-25,SC,170678,69838,42983.0,,1628.0,,,,12297.0,43932.0,12747.0,93095.0,64836,3802.0,1855.0,1289.0,,25.0,,,,94.0,539.0,116.0,2740.0,946.0
2020-10-25,SD,39203,25700,1445.0,1864.0,863.0,4891.0,,,927.0,3513.0,1864.0,33826.0,3513,375.0,265.0,4.0,6.0,7.0,64.0,,,5.0,24.0,6.0,345.0,24.0
2020-10-25,TN,247587,140340,41249.0,,2147.0,309.0,179.0,,27143.0,36220.0,27354.0,165173.0,55060,3131.0,2163.0,778.0,,27.0,4.0,3.0,,122.0,34.0,154.0,2920.0,57.0
